author,published_at,text,like_count,fator_ritmo,texto_limpo,valencia_zs,ativacao_zs
@Comentarobemhappy,2025-04-04T15:13:09Z,"Dj Glenner

Gata chique, charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta eu 'to no pique

Fim de semana transborda o copo dessa gata
Aí vai ter show com o JK
Nóis vai beber, se divertir
Na pista avista ela dançando
E o foco dela é descer
Ai ui que maravilha
Quer sentar para o 2T

Barbie, quer encostar na party
'Tá com um montão de amiga linda
Querendo dar condição
Sabe que os moleque é drake
Não é bigode não
Puxa a fixa limpa
Vê que nóis não é ramelão

Mais uma manhã eu 'to em outra cidade
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn

De manhã eu 'to
Louco de MD aqui nesse quarto
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn ahn ahn ahn

Gata chique, charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta eu 'to no pique

Fim de semana transborda o copo dessa gata
Aí vai ter show com o JK
Nóis vai beber, se divertir
Na pista avista ela dançando
E o foco dela é descer
Ai ui que maravilha
Quer sentar para o 2T

Barbie, quer encostar na party
'Tá com um montão de amiga linda
Querendo dar condição
Sabe que os moleque é drake
Não é bigode não
Puxa a fixa limpa
Vê que nóis não é ramelão

Mais uma manhã eu 'to em outra cidade
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn

De manhã eu 'to
Louco de MD aqui nesse quarto
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn ahn ahn ahn

Dj Glenner",1,Movimento,dj glenner gata chique charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu to no pique fim de semana transborda o copo dessa gata aí vai ter show com o jk nóis vai beber se divertir na pista avista ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é ramelão mais uma manhã eu to em outra cidade com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn de manhã eu to louco de md aqui nesse quarto com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn ahn ahn ahn gata chique charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu to no pique fim de semana transborda o copo dessa gata aí vai ter show com o jk nóis vai beber se divertir na pista avista ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é ramelão mais uma manhã eu to em outra cidade com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn de manhã eu to louco de md aqui nesse quarto com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn ahn ahn ahn dj glenner,2.0,2.0
@CarlianeLopes-o4c,2025-04-04T14:39:30Z,Zj eu ligo sim amor ❤️ eu vou esperar a resposta de bom pra você me e,0,Movimento,zj eu ligo sim amor ❤️ eu vou esperar a resposta de bom pra você me e,3.0,3.0
@LedaSantana-b3u,2025-04-03T18:18:27Z,Tranquilo  parte,0,Movimento,tranquilo parte,2.0,1.0
@virginiaoctavio5522,2025-04-03T14:09:49Z,"Mana. Gostei.   Muito.  Mané
William.   Octavio",0,Movimento,mana gostei muito mané william octavio,3.0,3.0
@SergioSebben-on5tt,2025-04-03T08:56:17Z,Essa musica é foda demais,0,Movimento,essa musica é foda demais,3.0,3.0
@IvoneteAparecidadesousa,2025-04-03T00:59:30Z,Eu amo essa música,2,Movimento,eu amo essa música,3.0,3.0
@AnaKaren-g4f,2025-04-01T14:07:30Z,Amei amo ❤ muito bonito fala comigo bom dia tudo bem  😊🎉,0,Movimento,amei amo ❤ muito bonito fala comigo bom dia tudo bem 😊🎉,3.0,3.0
@JosefaCosta-h2g,2025-04-01T00:57:39Z,eu te amo muito 😻❤️,0,Movimento,eu te amo muito 😻❤️,3.0,1.0
@SofiaLacheski,2025-03-31T23:59:40Z,Eu amo essa música ela é a número um 1da minha lista de música ❤❤❤❤❤❤❤❤❤❤,0,Movimento,eu amo essa música ela é a número um da minha lista de música ❤❤❤❤❤❤❤❤❤❤,4.0,3.0
@MonseDelgado-w1j,2025-03-31T00:58:13Z,hola mi te amor bebé q lindoo❤,0,Movimento,hola mi te amor bebé q lindoo❤,3.0,3.0
@micheliribeiro475,2025-03-30T19:51:58Z,Música top.❤,0,Movimento,música top❤,3.0,3.0
@AndressaSousa-l9g,2025-03-29T18:30:26Z,Amo essa música tooooppp❤❤🎉,2,Movimento,amo essa música tooooppp❤❤🎉,3.0,3.0
@wagnersaraivanobrega6113,2025-03-29T16:11:26Z,Top de mais saudoso felipe .minha filha lorrany canta muito um talento esquecido amo muito vcs felipe tinha tudo para ser um grande nome porem a vida o levou para alegrar o céu porem ainda sonho em ver vc filha cantando e levando o sonho dele adiante ...,1,Movimento,top de mais saudoso felipe minha filha lorrany canta muito um talento esquecido amo muito vcs felipe tinha tudo para ser um grande nome porem a vida o levou para alegrar o céu porem ainda sonho em ver vc filha cantando e levando o sonho dele adiante,4.0,3.0
@moonvisionfan,2025-03-28T20:19:36Z,Foda,0,Movimento,foda,,
@PietroHenrique-wb1ht,2025-03-28T03:01:08Z,Te amo tuto❤❤ sou uma criança,0,Movimento,te amo tuto❤❤ sou uma criança,3.0,3.0
@diogoteixeiradevasconcelos5483,2025-03-27T21:42:44Z,Amei a música ❤❤❤,1,Movimento,amei a música ❤❤❤,3.0,3.0
@AlanOliveira-i3v,2025-03-27T12:39:57Z,Funk top,0,Movimento,funk top,4.0,4.0
@glauciasantosdiagal7258,2025-03-25T19:36:00Z,Ele é gostoso,0,Movimento,ele é gostoso,3.0,3.0
@Dorneles49,2025-03-25T04:39:56Z,"Todo mundo que leu este comentário toda sua família saiu abençoada com saúde e paz é com prosperidade, que seu ano seja mto abençoado é feliz 🍀🍀🍀🙏🏻🙏🏻🙏🏻🙏🏻",101,Movimento,todo mundo que leu este comentário toda sua família saiu abençoada com saúde e paz é com prosperidade que seu ano seja mto abençoado é feliz 🍀🍀🍀🙏🏻🙏🏻🙏🏻🙏🏻,3.0,1.0
@EderdanilotakadadacruzTaka-o3q,2025-03-24T19:39:30Z,Eu gostei dessa música eu quero assistir❤❤❤❤❤,0,Movimento,eu gostei dessa música eu quero assistir❤❤❤❤❤,3.0,3.0
@ricardonunes3579,2025-03-22T21:30:05Z,O tutu fez videoclip com a camiseta do Porto amo-te,0,Movimento,o tutu fez videoclip com a camiseta do porto amote,3.0,3.0
@WeslleyFoster,2025-03-22T19:00:21Z,"Klr, o cara lançou um funk sem palavrão e sem mulher nua e ficou top. De quem sera q foi a ideia, dele ou da produtora?🤔",0,Movimento,klr o cara lançou um funk sem palavrão e sem mulher nua e ficou top de quem sera q foi a ideia dele ou da produtora🤔,4.0,3.0
@Julia-g8z7q,2025-03-22T17:32:15Z,😊 eu amo essa música 😻🎷🎷😆❤❤😻😻😍😍🥰🥰🤩🤩,0,Movimento,😊 eu amo essa música 😻🎷🎷😆❤❤😻😻😍😍🥰🥰🤩🤩,3.0,3.0
@elainecolono3390,2025-03-22T16:30:30Z,Música muito top ❤❤🎉🎉😊😊,0,Movimento,música muito top ❤❤🎉🎉😊😊,3.0,3.0
@IohanaPedroso-j7e,2025-03-22T15:11:43Z,AMO,0,Movimento,amo,,
@MarcioPaulo-ez7mn,2025-03-21T23:17:53Z,Fiquei ainda mais feliz quando eu vi ele com camisa do meu time de coração❤❤,0,Movimento,fiquei ainda mais feliz quando eu vi ele com camisa do meu time de coração❤❤,3.0,3.0
@anaoliveira-wl7ow,2025-03-21T23:11:45Z,Eu amei sua música da eu te amo eu sempre tento e todo o que fala faz uma música de rock não aqui não é sua a músicas,0,Movimento,eu amei sua música da eu te amo eu sempre tento e todo o que fala faz uma música de rock não aqui não é sua a músicas,2.0,3.0
@JoséBrunoFirmino-x6n,2025-03-21T22:55:55Z,Tu é gostoso meu amor ❤️,0,Movimento,tu é gostoso meu amor ❤️,3.0,3.0
@valdeniceferreiradasilva6814,2025-03-21T21:50:32Z,Eu gosto por que o kabrinha ta😂❤,1,Movimento,eu gosto por que o kabrinha ta😂❤,3.0,3.0
@Luiza_Dudu,2025-03-21T00:51:53Z,Gata chique charmosa de Valentin chama pro maluque que é brilha brilha estrelinha no rabo do papai noel,0,Movimento,gata chique charmosa de valentin chama pro maluque que é brilha brilha estrelinha no rabo do papai noel,1.0,3.0
@MiguelÂngelo-z5d,2025-03-20T23:20:57Z,Te amo muito ❤❤❤❤,0,Movimento,te amo muito ❤❤❤❤,3.0,1.0
@NeiJunior-b8t,2025-03-20T14:39:59Z,"Música top , ouço todos os dias 😊",0,Movimento,música top ouço todos os dias 😊,3.0,3.0
@nessinha9232,2025-03-20T12:18:22Z,Amo isso né Ariela não é Alana verdade,2,Movimento,amo isso né ariela não é alana verdade,3.0,3.0
@suzane29,2025-03-19T18:46:56Z,Top top top,0,Movimento,top top top,3.0,4.0
@BeneditaSouza-f8z,2025-03-19T17:05:56Z,Barba linda,0,Movimento,barba linda,3.0,3.0
@HernandesSouza-e8e,2025-03-19T10:40:42Z,Só achei que o clipe ficou nada ver mais a música e foda,0,Movimento,só achei que o clipe ficou nada ver mais a música e foda,3.0,3.0
@mauriciojr4311,2025-03-18T16:50:42Z,"Dj Glenner
Dj Glenner
Gata chique, charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta eu 'to no pique
Fim de semana transborda o copo dessa gata
Aí vai ter show com o JK
Nóis vai beber, se divertir
Na pista avista ela dançando
E o foco dela é descer
Ai ui que maravilha
Quer sentar para o 2T
Barbie, quer encostar na party
'Tá com um montão de amiga linda
Querendo dar condição
Sabe que os moleque é drake
Não é bigode não
Puxa a fixa limpa
Vê que nóis não é ramelão
Mais uma manhã eu 'to em outra cidade
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn
De manhã eu 'to
Louco de MD aqui nesse quarto
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn ahn ahn ahn
Gata chique, charmosa de Valentino
Joga pro maloqueiro que é rico
Só toma champanhe, cansou de whisky
Já é sexta eu 'to no pique
Fim de semana transborda o copo dessa gata
Aí vai ter show com o JK
Nóis vai beber, se divertir
Na pista avista ela dançando
E o foco dela é descer
Ai ui que maravilha
Quer sentar para o 2T
Barbie, quer encostar na party
'Tá com um montão de amiga linda
Querendo dar condição
Sabe que os moleque é drake
Não é bigode não
Puxa a fixa limpa
Vê que nóis não é ramelão
Mais uma manhã eu 'to em outra cidade
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn
De manhã eu 'to
Louco de MD aqui nesse quarto
Com duas putinhas
Que eu achava que era fã
Com duas lindinhas
Que senta até de manhã
Ahn ahn ahn ahn ahn ahn
Dj Glenner
(Dj Glenner)",0,Movimento,dj glenner dj glenner gata chique charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu to no pique fim de semana transborda o copo dessa gata aí vai ter show com o jk nóis vai beber se divertir na pista avista ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é ramelão mais uma manhã eu to em outra cidade com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn de manhã eu to louco de md aqui nesse quarto com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn ahn ahn ahn gata chique charmosa de valentino joga pro maloqueiro que é rico só toma champanhe cansou de whisky já é sexta eu to no pique fim de semana transborda o copo dessa gata aí vai ter show com o jk nóis vai beber se divertir na pista avista ela dançando e o foco dela é descer ai ui que maravilha quer sentar para o t barbie quer encostar na party tá com um montão de amiga linda querendo dar condição sabe que os moleque é drake não é bigode não puxa a fixa limpa vê que nóis não é ramelão mais uma manhã eu to em outra cidade com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn de manhã eu to louco de md aqui nesse quarto com duas putinhas que eu achava que era fã com duas lindinhas que senta até de manhã ahn ahn ahn ahn ahn ahn dj glenner dj glenner,2.0,2.0
@NicolauArmandoMutombene,2025-03-18T13:53:08Z,Eu amo essa música,0,Movimento,eu amo essa música,3.0,3.0
@JuniorLemos-l1x,2025-03-18T01:27:07Z,Amei essa música  ❤❤❤,1,Movimento,amei essa música ❤❤❤,3.0,3.0
@AraciPanequeXavier,2025-03-17T22:09:03Z,Música maravilhosa eu amo essa música Todos os dias eu a gente é muito fofa Olha linda ai gente eu amo o tanto mano tu é maravilhoso ai gente nossa música melhor de todas gata que Charmosa de Valentina joga para o Maloka e do que mexe com seu juízo amo gente beijo tudo,1,Movimento,música maravilhosa eu amo essa música todos os dias eu a gente é muito fofa olha linda ai gente eu amo o tanto mano tu é maravilhoso ai gente nossa música melhor de todas gata que charmosa de valentina joga para o maloka e do que mexe com seu juízo amo gente beijo tudo,4.0,3.0
@ataldadoida,2025-03-17T16:28:10Z,Sou fãs de sua músicas gosto adoro suas músicas mesmo muito boa❤❤❤❤❤❤,15,Movimento,sou fãs de sua músicas gosto adoro suas músicas mesmo muito boa❤❤❤❤❤❤,4.0,3.0
@Jesuséocaminho-v3c,2025-03-17T01:57:20Z,"JESUS É O CAMINHO A VERDADE E A VIDA,O ÚNICO CAMINHO QUE LEVA AO PAI,BUSQUE JESUS O CAMINHO A VERDADE E A VIDA, E ENCONTRE A PAZ QUE SÓ VEM DE JESUS, BUSQUE JESUS E VEJA A MUDANÇA ACONTECER",1,Movimento,jesus é o caminho a verdade e a vidao único caminho que leva ao paibusque jesus o caminho a verdade e a vida e encontre a paz que só vem de jesus busque jesus e veja a mudança acontecer,3.0,3.0
@viveiroverdetec-ge9ym,2025-03-16T22:51:35Z,Amei❤❤❤❤,1,Movimento,amei❤❤❤❤,,
@janainairis7468,2025-03-15T21:07:53Z,eu  amo essa música,1,Movimento,eu amo essa música,3.0,3.0
@roquedejesus550,2025-03-15T19:40:21Z,"Não sou fã de funk , mas esse mano representou ouvi pq o vizinho estava de som alto , parabéns tuto , vá nessa pegada cara música leve e batida monstra , o único que foi pra minha prey list.",1,Movimento,não sou fã de funk mas esse mano representou ouvi pq o vizinho estava de som alto parabéns tuto vá nessa pegada cara música leve e batida monstra o único que foi pra minha prey list,4.0,3.0
@EvangelistaJose-k6o,2025-03-15T01:57:50Z,Olá como.  Vcs. Estão ❤❤amo. Vcs . muito❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤vc e muito importante pra mim vc faz muito vídeo legais ❤❤❤❤❤,1,Movimento,olá como vcs estão ❤❤amo vcs muito❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤vc e muito importante pra mim vc faz muito vídeo legais ❤❤❤❤❤,4.0,3.0
@danielcoutinho8749,2025-03-14T23:25:54Z,A musica e foda mas nao toca,0,Movimento,a musica e foda mas nao toca,2.0,2.0
@Dedeirei24,2025-03-14T14:18:38Z,Maravilhosa a música 🎉🎉,3,Movimento,maravilhosa a música 🎉🎉,3.0,3.0
@DavidjoseFerreirasilva,2025-03-13T21:03:35Z,Nossa mano ficou top 🎉🎉🎉,0,Movimento,nossa mano ficou top 🎉🎉🎉,4.0,3.0
@JoanaKessia,2025-03-13T19:38:40Z,Amei barbie vestida ❤❤❤ de alagoas joana😅,0,Movimento,amei barbie vestida ❤❤❤ de alagoas joana😅,3.0,3.0
@RafaelBarbosa2-5,2025-03-12T03:01:00Z,Top,0,Movimento,top,,
@ANALETÍCIAMORAESDSANJOS,2025-03-11T20:34:04Z,Eu amei a música,0,Movimento,eu amei a música,3.0,3.0
@ZenaideFernandes-j3m,2025-03-11T18:32:43Z,Gosto muito😍😍😍😍😍😍😍😍😍,2,Movimento,gosto muito😍😍😍😍😍😍😍😍😍,3.0,4.0
@anapauladasilvateixeira1623,2025-03-11T04:02:16Z,Cara nem gosto de funk mas esse é legal a batida é surreal,0,Movimento,cara nem gosto de funk mas esse é legal a batida é surreal,3.0,3.0
@MariaValentinaClarindojatobá,2025-03-10T17:46:01Z,Você sabe que aquela parte gata que se chama de Valentina é meu nome meu nome é Valentina amei a música mas eu não assisto a sua música desculpa❤😅😊,0,Movimento,você sabe que aquela parte gata que se chama de valentina é meu nome meu nome é valentina amei a música mas eu não assisto a sua música desculpa❤😅😊,3.0,3.0
@sarahnataly5685,2025-03-10T03:34:07Z,"A música é foda, mas o clipe poderia ser melhor",0,Movimento,a música é foda mas o clipe poderia ser melhor,1.0,3.0
@jeffgoncalves-qf7uk,2025-03-09T22:15:56Z,Imaginei se essa música fosse do MC Livinho a pedrada que ia ser,0,Movimento,imaginei se essa música fosse do mc livinho a pedrada que ia ser,1.0,3.0
@gleidelimaesteticista,2025-03-09T00:36:56Z,Ou delicia ❤,0,Movimento,ou delicia ❤,3.0,3.0
@FerreiraTh-o6g,2025-03-09T00:19:17Z,Top😎,0,Movimento,top😎,,
@MarileneSouza-g1s,2025-03-08T18:03:43Z,Amo❤    esa   musica,0,Movimento,amo❤ esa musica,3.0,3.0
@WillianTancredo,2025-03-08T16:18:44Z,Letras top,0,Movimento,letras top,4.0,4.0
@SophiaFerreira-v6v,2025-03-08T14:02:11Z,Amo essa música e linda tutu,1,Movimento,amo essa música e linda tutu,3.0,3.0
@FrankilmaBarbosa,2025-03-08T01:11:21Z,Gente a postura dessa mulher! Que coisa linda ❤❤❤❤,0,Movimento,gente a postura dessa mulher que coisa linda ❤❤❤❤,3.0,3.0
@TayaneConceição,2025-03-05T05:39:07Z,Eu amo as músicas dele top e original,1,Movimento,eu amo as músicas dele top e original,3.0,4.0
@guilhermezandona4038,2025-03-05T01:11:07Z,"Cara … sou do grupo do agropecuária pesada …. Mais essa música é top hein moço . 
Minha filhinha  adora Parabéns ao menino . Sucesso .. top .",1,Movimento,cara … sou do grupo do agropecuária pesada … mais essa música é top hein moço minha filhinha adora parabéns ao menino sucesso top,4.0,3.0
